 n_tracks  m_inv_GeV  N_e  N_mu  N_K  N_p
        2   3.601841    0     1    0    1
        2   3.645506    0     2    0    0
        2   3.648748    0     0    0    1
        2   3.843178    0     1    0    1
        2   3.758911    0     0    1    1
        2   3.782458    0     0    0    2
        2   3.583966    0     1    1    0
        2   3.580543    0     1    0    1
        2   3.749953    0     0    1    0
        2   3.786530    0     0    2    0
        2   3.704381    0     0    1    1
        2   3.746140    0     1    0    0
        2   3.707694    0     1    1    0
        2   3.732054    0     1    1    0
        2   3.625564    0     1    0    0
        2   3.661626    0     1    0    0
        2   3.670480    0     1    0    1
        2   3.797753    0     1    0    1
        2   3.648044    0     2    0    0
        2   3.691225    0     0    0    0
        2   3.697751    0     1    0    0
        2   3.752793    0     1    0    0
        2   3.740021    0     0    0    0
        2   3.662796    0     0    0    1
        2   3.795028    0     0    1    0
        2   3.609174    0     0    1    0
        2   3.785450    0     2    0    0
        2   3.797611    0     0    1    0
        2   3.647535    0     1    0    1
        2   3.682193    0     1    0    1
        2   3.659144    0     0    0    1
        2   3.596016    0     0    0    0
        2   3.746081    0     1    0    0
        2   3.659593    0     1    0    0
        2   3.765983    0     2    0    0
        2   3.668442    0     2    0    0
        2   3.837038    0     0    0    0
        2   3.706941    0     2    0    1
        2   3.569103    0     2    0    0
        2   3.702322    0     1    0    0
        2   3.690223    0     0    2    0
        2   3.796389    0     1    1    0
        2   3.821027    0     2    0    0
        2   3.868750    0     0    0    1
        2   3.624321    0     1    0    0
        2   3.598367    0     0    1    0
        2   3.740639    0     2    0    0
        2   3.736193    0     1    0    0
        2   3.683294    0     1    0    0
        2   3.612931    0     1    0    0
        2   3.666141    0     0    0    1
        2   3.644722    0     1    0    1
        2   3.743379    0     2    0    0
        2   3.639336    0     0    1    1
        2   3.629062    0     1    0    0
        2   3.676386    0     0    0    1
        2   3.746888    0     2    0    0
        2   3.838715    0     1    1    0
        2   3.594962    0     2    0    0
        2   3.597510    0     2    0    0
        2   3.828536    0     2    0    0
        2   3.758903    0     0    0    1
        2   3.627300    0     1    0    1
        2   3.665699    0     1    1    0
        2   3.719682    0     0    0    1
        2   3.704409    0     1    1    0
        2   3.533777    0     2    0    0
        2   3.759108    0     1    0    0
        2   3.773258    0     2    0    0
        2   3.762728    0     2    0    0
        2   3.518373    0     0    0    0
        2   3.781767    0     1    1    0
        2   3.452137    0     2    0    0
        2   3.568366    0     0    2    0
        2   3.638866    0     0    1    0
        2   3.748563    0     0    1    0
        2   3.592915    0     1    0    1
        2   3.640205    0     0    1    0
        2   3.681403    0     1    0    0
        2   3.681202    0     0    2    0
        2   3.682684    0     0    1    1
        2   3.618504    0     1    0    0
        2   3.862057    0     1    1    0
        2   3.565407    0     1    0    0
        2   3.676778    0     1    1    0
        2   3.541702    0     0    0    0
        2   3.700325    0     1    0    1
        2   3.656378    0     0    0    1
        2   3.590074    0     1    0    0
        2   3.792139    0     1    1    0
        2   3.726392    0     1    0    0
        2   3.854134    0     2    0    0
        2   3.536718    0     1    0    0
        2   3.696753    0     0    0    0
        2   3.553933    0     1    1    0
        2   3.834481    0     1    0    1
        2   3.589542    0     1    1    0
        2   3.676593    0     1    0    0
        2   3.735042    0     1    0    1
        2   3.587809    0     0    0    0
        2   3.680871    0     0    1    1
        2   3.712433    0     1    0    0
        2   3.670563    0     1    1    0
        2   3.719768    0     0    0    0
        2   3.706165    0     1    0    1
        2   3.773102    0     1    1    0
        2   3.786871    0     0    0    1
        2   3.724306    0     0    0    0
        2   3.667058    0     1    1    0
        2   3.804928    0     1    0    0
        2   3.642094    0     2    0    0
        2   3.738873    0     1    0    1
        2   3.741940    0     2    0    0
        2   3.690840    0     2    0    0
        2   3.579464    0     0    0    1
        2   3.666073    0     0    1    1
        2   3.732943    0     0    1    0
        2   3.641761    0     1    0    1
        2   3.614361    0     0    2    0
        2   3.721797    0     0    1    0
        2   3.688221    0     2    0    0
        2   3.738619    0     1    0    1
        2   3.644394    0     1    1    0
        2   3.726594    0     0    1    0
        2   3.701290    0     0    0    1
        2   3.736440    0     1    0    0
        2   3.681950    0     0    0    2
        2   3.690807    0     1    0    1
        2   3.771294    0     1    1    0
        2   3.458636    0     1    1    0
        2   3.558177    0     0    1    1
        2   3.529515    0     1    0    1
        2   3.689917    0     2    0    0
        2   3.609533    0     0    0    0
        2   3.668397    0     1    0    0
        2   3.692036    0     0    1    0
        2   3.700697    0     2    0    0
        2   3.609892    0     0    0    0
        2   3.663190    0     1    1    0
        2   3.669818    0     0    0    0
        2   3.756054    0     1    0    1
        2   3.733716    0     0    1    1
        2   3.685815    0     0    0    0
        2   3.936935    0     2    0    1
        2   3.710779    0     1    0    0
        2   3.784331    0     2    0    0
        2   3.702914    0     2    0    0
        2   3.626281    0     2    0    0
        2   3.736193    0     0    0    2
        2   3.790715    0     1    0    2
        2   3.678444    0     1    0    0
        2   3.728400    0     0    1    0
        2   3.619627    0     1    0    0
        2   3.659648    0     0    1    1
        2   3.755869    0     0    0    2
        2   3.697212    0     0    1    0
        2   3.765323    0     1    1    0
        2   3.723815    0     1    1    0
        2   3.769252    0     1    0    0
        2   3.738577    0     2    0    0
        2   3.588632    0     0    0    1
        2   3.707788    0     1    0    0
        2   3.657697    0     0    0    2
        2   3.718374    0     0    0    1
        2   3.660973    0     1    1    0
        2   3.666394    0     0    1    0
        2   3.664501    0     1    1    0
        2   3.684565    0     1    1    0
        2   3.664220    0     1    1    0
        2   3.623261    0     1    0    0
        2   3.600229    0     1    0    0
        2   3.622925    0     0    0    0
        2   3.734935    0     0    1    1
        2   3.713605    0     0    0    0
        2   3.606112    0     2    0    0
        2   3.704498    0     1    0    1
        2   3.682963    0     0    0    1
        2   3.734716    0     0    0    0
        2   3.727124    0     0    0    1
        2   3.706227    0     0    0    2
        2   3.709679    0     1    0    1
        2   3.611800    0     1    0    0
        2   3.754278    0     1    0    1
        2   3.595192    0     1    1    0
        2   3.747846    0     0    1    1
        2   3.615606    0     1    0    0
        2   3.636689    0     2    0    0
        2   3.720293    0     1    0    1
        2   3.717557    0     1    0    0
        2   3.740074    0     1    0    0
        2   3.586137    0     0    0    0
        2   3.750201    0     1    0    0
        2   3.617643    0     1    0    0
        2   3.823187    0     2    0    0
        2   3.571519    0     2    0    0
        2   3.716124    0     1    1    0
        2   3.663281    0     0    1    0
        2   3.697984    0     0    0    0
        2   3.679690    0     2    0    0
        2   3.799851    0     1    0    1
